Number	Morph	Frequency
801	Noun+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Nom+Noun+Ness+A3pl+P3sg+Acc	5
802	Noun+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Nom+Noun+Ness+A3pl+Pnon+Gen	5
803	Noun+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Dat	5
804	Noun+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Nom+Verb+Pres+A2pl	5
805	Noun+NoHats+A3sg+Pnon+Nom+Adj+With+Noun+Ness+A3sg+P2pl+Acc	5
806	Noun+NoHats+A3sg+Pnon+Nom+Adj+With+Noun+Ness+A3sg+P3sg+Ins	5
807	Noun+NoHats+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Loc	5
808	Noun+NoHats+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Nom+Verb+Narr+A3sg	5
809	Noun+NoHats+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Nom+Verb+Pres+Cop+A3sg	5
810	Noun+Prop+A3sg+Pnon+Nom+Adj+With+Noun+Ness+A3sg+P1sg+Dat	5
811	Noun+Prop+A3sg+Pnon+Nom+Adj+With+Noun+Ness+A3sg+P1sg+Gen	5
812	Noun+Prop+A3sg+Pnon+Nom+Adj+With+Noun+Ness+A3sg+P3sg+Loc	5
813	Noun+Prop+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Abl	5
814	Verb+Pos+Adj+PresPart+Noun+Ness+A3sg+P3sg+Gen	5
815	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Adj+With+Noun+Ness+A3sg+P3sg+Gen	5
816	Verb+Pos+Noun+Inf2+A3sg+Pnon+Nom+Adj+Without+Noun+Ness+A3sg+Pnon+Gen	5
817	Verb+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Loc	5
818	Verb+Pos+Noun+Inf3+A3sg+Pnon+Nom+Adj+With+Noun+Ness+A3sg+Pnon+Ins	5
819	Verb+Pos+Noun+Inf3+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Nom	5
820	Verb+Verb+Caus+Pos+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Ins	5
821	Verb+Verb+Caus+Pos+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Loc	5
822	Verb+Verb+Pass+Pos+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Dat	5
823	Adj+Noun+A3sg+Pnon+Nom+Adj+With+Noun+Ness+A3pl+P3sg+Dat	4
824	Adj+Noun+A3sg+Pnon+Nom+Adj+With+Noun+Ness+A3sg+Pnon+Loc	4
825	Adj+Noun+Ness+A3pl+P1pl+Loc+Adj+Rel	4
826	Adj+Noun+Ness+A3pl+P3sg+Equ	4
827	Adj+Noun+Ness+A3pl+P3sg+Loc+Verb+Pres+A1sg	4
828	Adj+Noun+Ness+A3pl+Pnon+Equ	4
829	Adj+Noun+Ness+A3pl+Pnon+Loc+Verb+Past+A3sg	4
830	Adj+Noun+Ness+A3pl+Pnon+Nom+Verb+Narr+A3sg	4
831	Adj+Noun+Ness+A3sg+P1pl+Nom+Verb+Past+A3sg	4
832	Adj+Noun+Ness+A3sg+P2sg+Ins+Verb+Pres+A1sg	4
833	Adj+Noun+Ness+A3sg+P3pl+Apos+Ins	4
834	Adj+Noun+Ness+A3sg+P3sg+Apos+Loc+Adj+Rel	4
835	Adj+Noun+Ness+A3sg+P3sg+Dat+Verb+Pres+Cop+A3sg	4
836	Adj+Noun+Ness+A3sg+P3sg+Nom+Verb+Adv+While	4
837	Adj+Noun+Ness+A3sg+Pnon+Abl+Verb+Cond+A3sg	4
838	Adj+Noun+Ness+A3sg+Pnon+Gen+Verb+Pres+A1sg	4
839	Adj+Noun+Ness+A3sg+Pnon+Loc+Verb+Pres+A1sg	4
840	Adj+Noun+Ness+A3sg+Pnon+Nom+Noun+Ness+A3pl+P3sg+Dat	4
841	Adj+Noun+Ness+A3sg+Pnon+Nom+Noun+Ness+A3pl+Pnon+Gen	4
842	Adj+Noun+Ness+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Loc	4
843	Adj+Noun+Ness+A3sg+Pnon+Nom+Verb+Narr+A2pl	4
844	Adj+Verb+Become+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Nom	4
845	Adj+Verb+Become+Verb+Caus+Pos+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Abl	4
846	Adj+Verb+Become+Verb+Caus+Pos+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Acc	4
847	Adj+Verb+Become+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Nom	4
848	Noun+A3sg+Pnon+Nom+Adj+With+Noun+A3sg+Pnon+Nom+Adj+With+Noun+Ness+A3sg+P3sg+Dat	4
849	Noun+A3sg+Pnon+Nom+Adj+With+Noun+Ness+A3pl+Pnon+Equ	4
850	Noun+A3sg+Pnon+Nom+Adj+With+Noun+Ness+A3pl+Pnon+Loc+Adj+Rel	4
851	Noun+A3sg+Pnon+Nom+Adj+With+Noun+Ness+A3sg+P2sg+Ins	4
852	Noun+A3sg+Pnon+Nom+Adj+With+Noun+Ness+A3sg+P3sg+Loc+Verb+Past+A3sg	4
853	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3pl+P3sg+Loc	4
854	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3pl+Pnon+Nom+Verb+Past+A3sg	4
855	Noun+A3sg+Pnon+Nom+Noun+Ness+A3pl+P2pl+Loc+Adj+Rel	4
856	Noun+A3sg+Pnon+Nom+Noun+Ness+A3sg+P1pl+Loc+Verb+Pres+Cop+A3sg	4
857	Noun+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Dat+Verb+Pres+Cop+A3sg	4
858	Noun+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Loc+Verb+Adv+While	4
859	Noun+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Loc+Adj+Rel+A3pl+Pnon+Nom	4
860	Noun+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Apos+Abl	4
861	Noun+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Abl	4
862	Noun+A3sg+Pnon+Nom+Verb+Become+Verb+Caus+Pos+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Gen	4
863	Noun+Acro+Apos+A3sg+Pnon+Nom+Adj+With+Noun+Ness+A3sg+Pnon+Nom	4
864	Noun+Acro+Apos+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Abl	4
865	Noun+NoHats+A3sg+Pnon+Nom+Adj+With+Noun+Ness+A3sg+P1pl+Gen	4
866	Noun+NoHats+A3sg+Pnon+Nom+Adj+With+Noun+Ness+A3sg+P3sg+Nom+Verb+Pres+Cop+A3sg	4
867	Noun+NoHats+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Nom	4
868	Noun+NoHats+A3sg+Pnon+Nom+Noun+Ness+A3pl+P3sg+Acc	4
869	Noun+NoHats+A3sg+Pnon+Nom+Noun+Ness+A3pl+Pnon+Gen	4
870	Noun+Prop+A3sg+Pnon+Nom+Adj+With+Noun+Ness+A3sg+Pnon+Apos+Ins	4
871	Noun+Prop+A3sg+Pnon+Nom+Adj+With+Noun+Ness+A3sg+Pnon+Loc	4
872	Noun+Prop+A3sg+Pnon+Nom+Adj+With+Noun+Ness+A3sg+Pnon+Nom+Verb+Past+A3sg	4
873	Noun+Prop+A3sg+Pnon+Nom+Adj+Without+Noun+Ness+A3pl+Pnon+Dat	4
874	Noun+Prop+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Apos+Abl	4
875	Noun+Prop+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Apos+Ins	4
876	Verb+Pos+Adj+PresPart+Noun+Ness+A3sg+Pnon+Abl	4
877	Verb+Pos+Adj+PresPart+Noun+Ness+A3sg+Pnon+Dat	4
878	Verb+Pos+Adj+PresPart+Noun+Ness+A3sg+Pnon+Gen	4
879	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3pl+P3sg+Acc	4
880	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3pl+Pnon+Nom	4
881	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Loc+Adj+Rel	4
882	Verb+Pos+Noun+Inf2+A3sg+Pnon+Nom+Adj+Without+Noun+Ness+A3pl+Pnon+Gen	4
883	Verb+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Dat	4
884	Verb+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Ins	4
885	Verb+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Nom+Verb+Pres+Cop+A3sg	4
886	Verb+Pos+Noun+Inf3+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Loc	4
887	Verb+Verb+Caus+Pos+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Dat	4
888	Verb+Verb+Caus+Pos+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Loc	4
889	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Loc	4
890	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Abl	4
891	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Gen	4
892	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Ness+A3pl+Pnon+Nom	4
893	Verb+Verb+Caus+Verb+Caus+Pos+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Gen	4
894	Verb+Verb+Pass+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Dat	4
895	Verb+Verb+Pass+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Nom	4
896	Adj+NoHats+Noun+Ness+A3pl+P1pl+Gen	3
897	Adj+NoHats+Noun+Ness+A3pl+P1pl+Nom	3
898	Adj+NoHats+Noun+Ness+A3sg+P1pl+Acc	3
899	Adj+NoHats+Noun+Ness+A3sg+P1pl+Dat	3
900	Adj+NoHats+Noun+Ness+A3sg+P1pl+Ins	3
901	Adj+NoHats+Noun+Ness+A3sg+P2pl+Acc	3
902	Adj+NoHats+Noun+Ness+A3sg+P3sg+Nom+Verb+Past+A3sg	3
903	Adj+NoHats+Noun+Ness+A3sg+Pnon+Nom+Verb+Cond+A3sg	3
904	Adj+NoHats+Noun+Ness+A3sg+Pnon+Nom+Verb+Past+A3sg	3
905	Adj+Noun+A3sg+Pnon+Nom+Adj+With+Noun+Ness+A3pl+P1pl+Gen	3
906	Adj+Noun+A3sg+Pnon+Nom+Adj+With+Noun+Ness+A3pl+Pnon+Abl	3
907	Adj+Noun+A3sg+Pnon+Nom+Adj+With+Noun+Ness+A3pl+Pnon+Dat	3
908	Adj+Noun+A3sg+Pnon+Nom+Adj+With+Noun+Ness+A3sg+P2pl+Ins	3
909	Adj+Noun+A3sg+Pnon+Nom+Adj+Without+Noun+Ness+A3pl+P3sg+Acc	3
910	Adj+Noun+A3sg+Pnon+Nom+Adj+Without+Noun+Ness+A3sg+P3sg+Ins	3
911	Adj+Noun+Ness+A3pl+P1pl+Abl+Verb+Pres+Cop+A3sg	3
912	Adj+Noun+Ness+A3pl+P2pl+Nom+Verb+Past+A3sg	3
913	Adj+Noun+Ness+A3pl+Pnon+Loc+Verb+Pres+Cop+A3sg	3
914	Adj+Noun+Ness+A3sg+P1sg+Equ	3
915	Adj+Noun+Ness+A3sg+P3sg+Acc+Verb+Cond	3
916	Adj+Noun+Ness+A3sg+P3sg+Dat+Verb+Cond+A3sg	3
917	Adj+Noun+Ness+A3sg+P3sg+Gen+Verb+Cond+A3sg	3
918	Adj+Noun+Ness+A3sg+P3sg+Loc+Verb+Pres+A2pl	3
919	Adj+Noun+Ness+A3sg+P3sg+Loc+Verb+Pres+Cop+A3pl	3
920	Adj+Noun+Ness+A3sg+P3sg+Nom+Verb+Pres+A2sg	3
921	Adj+Noun+Ness+A3sg+Pnon+Abl+Verb+Narr+A3sg	3
922	Adj+Noun+Ness+A3sg+Pnon+Gen+Pron+Rel+A3sg+Pnon+Acc	3
923	Adj+Noun+Ness+A3sg+Pnon+Loc+Verb+Past+A3pl	3
924	Adj+Noun+Ness+A3sg+Pnon+Loc+Verb+Pres+A2pl	3
925	Adj+Noun+Ness+A3sg+Pnon+Loc+Verb+Pres+A2sg	3
926	Adj+Noun+Ness+A3sg+Pnon+Nom+Adj+Without+Noun+Ness+A3sg+Pnon+Gen	3
927	Adj+Noun+Ness+A3sg+Pnon+Nom+Noun+Agt+A3pl+Pnon+Abl	3
928	Adj+Noun+Ness+A3sg+Pnon+Nom+Noun+Agt+A3sg+P3sg+Nom	3
929	Adj+Noun+Ness+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Gen	3
930	Adj+Noun+Ness+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Gen	3
931	Adj+Noun+Ness+A3sg+Pnon+Nom+Noun+Dim+A3sg+Pnon+Nom	3
932	Adj+Noun+Ness+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Abl	3
933	Adj+Noun+Ness+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Acc	3
934	Adj+Noun+Ness+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Ins	3
935	Noun+A3sg+Pnon+Nom+Adj+With+Noun+Ness+A3pl+P2pl+Gen	3
936	Noun+A3sg+Pnon+Nom+Adj+With+Noun+Ness+A3sg+P2pl+Loc	3
937	Noun+A3sg+Pnon+Nom+Adj+With+Noun+Ness+A3sg+P3pl+Apos+Acc	3
938	Noun+A3sg+Pnon+Nom+Adj+With+Noun+Ness+A3sg+P3sg+Abl+Verb+Pres+Cop+A3sg	3
939	Noun+A3sg+Pnon+Nom+Adj+With+Noun+Ness+A3sg+P3sg+Apos+Dat	3
940	Noun+A3sg+Pnon+Nom+Adj+With+Noun+Ness+A3sg+P3sg+Nom+Verb+Cond+A3sg	3
941	Noun+A3sg+Pnon+Nom+Adj+With+Noun+Ness+A3sg+P3sg+Nom+Verb+Narr+A3sg	3
942	Noun+A3sg+Pnon+Nom+Adj+With+Noun+Ness+A3sg+Pnon+Loc+Verb+Pres+A2pl	3
943	Noun+A3sg+Pnon+Nom+Adj+Without+Noun+A3sg+Pnon+Nom+Adj+With+Noun+Ness+A3sg+Pnon+Nom+Verb+Pres+Cop+A3sg	3
944	Noun+A3sg+Pnon+Nom+Adj+Without+Noun+Ness+A3pl+P1sg+Nom	3
945	Noun+A3sg+Pnon+Nom+Adj+Without+Noun+Ness+A3sg+P2pl+Gen	3
946	Noun+A3sg+Pnon+Nom+Adj+Without+Noun+Ness+A3sg+P3sg+Apos+Acc	3
947	Noun+A3sg+Pnon+Nom+Adj+Without+Noun+Ness+A3sg+Pnon+Apos+Gen	3
948	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Adj+With+Noun+Ness+A3sg+Pnon+Gen	3
949	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3pl+P3sg+Loc+Adj+Rel	3
950	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3pl+Pnon+Loc+Adj+Rel	3
951	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Abl+Verb+Cond+A3sg	3
952	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Apos+Acc	3
953	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Apos+Loc	3
954	Noun+A3sg+Pnon+Nom+Noun+Ness+A3pl+P1pl+Nom+Verb+Pres+Cop+A3sg	3
955	Noun+A3sg+Pnon+Nom+Noun+Ness+A3pl+P2pl+Ins	3
956	Noun+A3sg+Pnon+Nom+Noun+Ness+A3pl+P3sg+Nom+Verb+Cond+A3sg	3
957	Noun+A3sg+Pnon+Nom+Noun+Ness+A3pl+Pnon+Abl+Verb+Pres+Cop+A3sg	3
958	Noun+A3sg+Pnon+Nom+Noun+Ness+A3pl+Pnon+Apos+Ins	3
959	Noun+A3sg+Pnon+Nom+Noun+Ness+A3sg+P1pl+Equ	3
960	Noun+A3sg+Pnon+Nom+Noun+Ness+A3sg+P1pl+Nom+Verb+Past+A3sg	3
961	Noun+A3sg+Pnon+Nom+Noun+Ness+A3sg+P1sg+Loc+Verb+Pres+Cop+A3sg	3
962	Noun+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3pl+Apos+Loc+Verb+Past+A3sg	3
963	Noun+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Acc+Verb+Cond	3
964	Noun+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Loc+Verb+Pres+A1sg	3
965	Noun+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Dat+Verb+Pres+Cop+A3sg	3
966	Noun+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Loc+Verb+Cond+A3sg	3
967	Noun+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Loc+Verb+Narr+A3sg	3
968	Noun+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Nom+Adj+With+Noun+A3pl+Pnon+Gen	3
969	Noun+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Nom+Adj+With+Noun+A3sg+P1sg+Nom	3
970	Noun+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Nom+Adj+With+Verb+Past+A3sg	3
971	Noun+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Dat	3
972	Noun+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Nom+Noun+Ness+A3pl+P3sg+Gen	3
973	Noun+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Abl	3
974	Noun+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Nom+Verb+Acquire+Pos+Imp+A2sg	3
975	Noun+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Nom+Verb+Become+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Nom	3
976	Noun+A3sg+Pnon+Nom+Verb+Acquire+Verb+Caus+Pos+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Nom	3
977	Noun+Acro+Apos+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Nom	3
978	Noun+NoHats+A3sg+Pnon+Nom+Adj+With+Noun+Ness+A3pl+Pnon+Dat	3
979	Noun+NoHats+A3sg+Pnon+Nom+Noun+Ness+A3sg+P1pl+Gen	3
980	Noun+NoHats+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Nom+Noun+Ness+A3pl+P3sg+Acc	3
981	Noun+NoHats+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Nom+Noun+Ness+A3pl+P3sg+Nom	3
982	Noun+Prop+A3sg+Pnon+Nom+Adj+With+Noun+Ness+A3pl+P3sg+Abl	3
983	Noun+Prop+A3sg+Pnon+Nom+Adj+With+Noun+Ness+A3sg+P3sg+Apos+Abl	3
984	Noun+Prop+A3sg+Pnon+Nom+Adj+With+Noun+Ness+A3sg+P3sg+Apos+Gen	3
985	Noun+Prop+A3sg+Pnon+Nom+Adj+With+Noun+Ness+A3sg+Pnon+Apos+Gen	3
986	Noun+Prop+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P1pl+Nom	3
987	Verb+Pos+Adj+PresPart+Noun+Ness+A3pl+P3sg+Nom	3
988	Verb+Pos+Adj+PresPart+Noun+Ness+A3sg+P1pl+Nom	3
989	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3pl+P3sg+Dat	3
990	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3pl+Pnon+Dat	3
991	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P1pl+Nom	3
992	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Loc+Adj+Rel	3
993	Verb+Pos+Noun+Inf2+A3sg+Pnon+Nom+Adj+Without+Noun+Ness+A3sg+P3sg+Nom	3
994	Verb+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3pl+Pnon+Gen	3
995	Verb+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Ness+A3pl+P3sg+Nom	3
996	Verb+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Gen	3
997	Verb+Pos+Noun+Inf3+A3sg+Pnon+Nom+Adj+Without+Noun+Ness+A3pl+P3sg+Nom	3
998	Verb+Pos+Noun+Inf3+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Ins	3
999	Verb+Pos+Noun+Inf3+A3sg+Pnon+Nom+Noun+Ness+A3pl+P3sg+Nom	3
1000	Verb+Pos+Noun+Inf3+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Acc	3
1001	Verb+Pos+Noun+Inf3+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Dat	3
1002	Verb+Pos+Noun+Inf3+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Dat	3
1003	Verb+Verb+Caus+Pos+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3pl+P3sg+Ins	3
1004	Verb+Verb+Caus+Pos+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3pl+P3sg+Nom	3
1005	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Dat	3
1006	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Ins	3
1007	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Loc	3
1008	Verb+Verb+Pass+Pos+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Nom	3
1009	Verb+Verb+Pass+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Nom	3
1010	Verb+Verb+Pass+Pos+Noun+Inf3+A3sg+Pnon+Nom+Adj+With+Noun+Ness+A3sg+Pnon+Nom	3
1011	Adj+NoHats+Noun+Ness+A3pl+P1pl+Acc	2
1012	Adj+NoHats+Noun+Ness+A3pl+P1pl+Dat	2
1013	Adj+NoHats+Noun+Ness+A3pl+P1pl+Ins	2
1014	Adj+NoHats+Noun+Ness+A3pl+P2pl+Acc	2
1015	Adj+NoHats+Noun+Ness+A3pl+P2pl+Gen	2
1016	Adj+NoHats+Noun+Ness+A3pl+Pnon+Nom+Verb+Pres+Cop+A3sg	2
1017	Adj+NoHats+Noun+Ness+A3sg+P3sg+Apos+Acc	2
1018	Adj+Noun+A3sg+Pnon+Nom+Adj+With+Noun+Ness+A3pl+P1pl+Nom	2
1019	Adj+Noun+A3sg+Pnon+Nom+Adj+With+Noun+Ness+A3pl+P3sg+Loc	2
1020	Adj+Noun+A3sg+Pnon+Nom+Adj+With+Noun+Ness+A3pl+Pnon+Gen	2
1021	Adj+Noun+A3sg+Pnon+Nom+Adj+With+Noun+Ness+A3pl+Pnon+Ins	2
1022	Adj+Noun+A3sg+Pnon+Nom+Adj+With+Noun+Ness+A3sg+P1pl+Gen	2
1023	Adj+Noun+A3sg+Pnon+Nom+Adj+With+Noun+Ness+A3sg+Pnon+Nom+Adj+With+Noun+Ness+A3sg+Pnon+Nom	2
1024	Adj+Noun+A3sg+Pnon+Nom+Adj+Without+Noun+Ness+A3pl+Pnon+Dat	2
1025	Adj+Noun+A3sg+Pnon+Nom+Adj+Without+Noun+Ness+A3pl+Pnon+Gen	2
1026	Adj+Noun+A3sg+Pnon+Nom+Adj+Without+Noun+Ness+A3sg+P1sg+Acc	2
1027	Adj+Noun+A3sg+Pnon+Nom+Adj+Without+Noun+Ness+A3sg+Pnon+Ins	2
1028	Adj+Noun+A3sg+Pnon+Nom+Adj+Without+Noun+Ness+A3sg+Pnon+Loc	2
1029	Adj+Noun+Dim+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Gen	2
1030	Adj+Noun+Ness+A3pl+P2pl+Nom+Verb+Pres+Cop+A3sg	2
1031	Adj+Noun+Ness+A3pl+P3sg+Abl+Verb+Past+A3sg	2
1032	Adj+Noun+Ness+A3pl+P3sg+Dat+Verb+Narr+A3sg	2
1033	Adj+Noun+Ness+A3pl+P3sg+Loc+Adj+Rel+A3pl+Pnon+Acc	2
1034	Adj+Noun+Ness+A3pl+Pnon+Apos+Loc	2
1035	Adj+Noun+Ness+A3pl+Pnon+Loc+Verb+Pres+A1sg	2
1036	Adj+Noun+Ness+A3pl+Pnon+Loc+Verb+Pres+A2sg	2
1037	Adj+Noun+Ness+A3sg+P1pl+Loc+Verb+Pres+Cop+A3sg	2
1038	Adj+Noun+Ness+A3sg+P1pl+Nom+Verb+Narr+A3sg	2
1039	Adj+Noun+Ness+A3sg+P1sg+Abl+Verb+Pres+Cop+A3sg	2
1040	Adj+Noun+Ness+A3sg+P1sg+Nom+Verb+Narr+A3sg	2
1041	Adj+Noun+Ness+A3sg+P2pl+Dat+Verb+Pres+Cop+A3sg	2
1042	Adj+Noun+Ness+A3sg+P3sg+Abl+Verb+Narr+A3sg	2
1043	Adj+Noun+Ness+A3sg+P3sg+Apos+Equ	2
1044	Adj+Noun+Ness+A3sg+P3sg+Loc+Adj+Rel+Gen	2
1045	Adj+Noun+Ness+A3sg+P3sg+Loc+Verb+Pres+A2sg	2
1046	Adj+Noun+Ness+A3sg+P3sg+Nom+Verb+Pres+A1pl	2
