Number	Morph	Frequency
1405	Noun+A3sg+Pnon+Nom+Verb+Become+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Abl	1
1406	Noun+Acro+Apos+A3sg+Pnon+Nom+Noun+Agt+A3pl+Pnon+Abl	1
1407	Noun+Acro+Apos+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Gen	1
1408	Noun+Acro+Apos+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Nom	1
1409	Noun+Acro+Apos+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Nom+Verb+Pres+Cop+A3sg	1
1410	Noun+NoHats+A3sg+Pnon+Nom+Noun+Agt+A3pl+P1pl+Abl	1
1411	Noun+NoHats+A3sg+Pnon+Nom+Noun+Agt+A3pl+P3sg+Acc	1
1412	Noun+NoHats+A3sg+Pnon+Nom+Noun+Agt+A3pl+P3sg+Dat	1
1413	Noun+NoHats+A3sg+Pnon+Nom+Noun+Agt+A3pl+P3sg+Nom+Verb+Past+A3sg	1
1414	Noun+NoHats+A3sg+Pnon+Nom+Noun+Agt+A3pl+Pnon+Nom+Verb+Narr+A3sg	1
1415	Noun+NoHats+A3sg+Pnon+Nom+Noun+Agt+A3pl+Pnon+Nom+Verb+Pres+Cop+A3sg	1
1416	Noun+NoHats+A3sg+Pnon+Nom+Noun+Agt+A3sg+P1pl+Gen	1
1417	Noun+NoHats+A3sg+Pnon+Nom+Noun+Agt+A3sg+P1sg+Acc	1
1418	Noun+NoHats+A3sg+Pnon+Nom+Noun+Agt+A3sg+P1sg+Gen	1
1419	Noun+NoHats+A3sg+Pnon+Nom+Noun+Agt+A3sg+P2pl+Nom	1
1420	Noun+NoHats+A3sg+Pnon+Nom+Noun+Agt+A3sg+P3pl+Apos+Acc	1
1421	Noun+NoHats+A3sg+Pnon+Nom+Noun+Agt+A3sg+P3pl+Apos+Gen	1
1422	Noun+NoHats+A3sg+Pnon+Nom+Noun+Agt+A3sg+P3sg+Nom+Verb+Narr+A3sg	1
1423	Noun+NoHats+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Adj+With+Noun+A3pl+Pnon+Apos+Dat	1
1424	Noun+NoHats+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Adj+With+Noun+Ness+A3sg+Pnon+Nom	1
1425	Noun+NoHats+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Dat	1
1426	Noun+NoHats+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Gen	1
1427	Noun+NoHats+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Verb+Cond+A1sg	1
1428	Noun+NoHats+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Verb+Narr+A3pl	1
1429	Noun+NoHats+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Verb+Past+A2sg	1
1430	Noun+NoHats+Prop+A3sg+Pnon+Nom+Noun+Agt+A3pl+Pnon+Apos+Dat	1
1431	Noun+NoHats+Prop+A3sg+Pnon+Nom+Noun+Agt+A3pl+Pnon+Apos+Gen	1
1432	Noun+NoHats+Prop+A3sg+Pnon+Nom+Noun+Agt+A3pl+Pnon+Dat	1
1433	Noun+NoHats+Prop+A3sg+Pnon+Nom+Noun+Agt+A3pl+Pnon+Nom+Verb+Cond+A3sg	1
1434	Noun+NoHats+Prop+A3sg+Pnon+Nom+Noun+Agt+A3sg+P1sg+Ins	1
1435	Noun+NoHats+Prop+A3sg+Pnon+Nom+Noun+Agt+A3sg+P1sg+Loc	1
1436	Noun+NoHats+Prop+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Verb+Pres+A2pl	1
1437	Noun+Prop+A3sg+Pnon+Nom+Noun+Agt+A3pl+P1pl+Abl	1
1438	Noun+Prop+A3sg+Pnon+Nom+Noun+Agt+A3pl+P1pl+Gen	1
1439	Noun+Prop+A3sg+Pnon+Nom+Noun+Agt+A3pl+P1pl+Nom+Verb+Pres+Cop+A3sg	1
1440	Noun+Prop+A3sg+Pnon+Nom+Noun+Agt+A3pl+P3sg+Loc	1
1441	Noun+Prop+A3sg+Pnon+Nom+Noun+Agt+A3pl+Pnon+Abl+Verb+Pres+A1sg	1
1442	Noun+Prop+A3sg+Pnon+Nom+Noun+Agt+A3pl+Pnon+Gen+Pron+Rel+A3sg+Pnon+Nom	1
1443	Noun+Prop+A3sg+Pnon+Nom+Noun+Agt+A3pl+Pnon+Gen+Verb+Narr+A3sg	1
1444	Noun+Prop+A3sg+Pnon+Nom+Noun+Agt+A3pl+Pnon+Loc+Adj+Rel	1
1445	Noun+Prop+A3sg+Pnon+Nom+Noun+Agt+A3pl+Pnon+Nom+Verb+Narr+A3sg	1
1446	Noun+Prop+A3sg+Pnon+Nom+Noun+Agt+A3pl+Pnon+Nom+Verb+Pres+A1pl	1
1447	Noun+Prop+A3sg+Pnon+Nom+Noun+Agt+A3sg+P1pl+Gen	1
1448	Noun+Prop+A3sg+Pnon+Nom+Noun+Agt+A3sg+P1sg+Nom+Verb+Pres+A1sg	1
1449	Noun+Prop+A3sg+Pnon+Nom+Noun+Agt+A3sg+P2pl+Nom	1
1450	Noun+Prop+A3sg+Pnon+Nom+Noun+Agt+A3sg+P2sg+Abl	1
1451	Noun+Prop+A3sg+Pnon+Nom+Noun+Agt+A3sg+P2sg+Equ	1
1452	Noun+Prop+A3sg+Pnon+Nom+Noun+Agt+A3sg+P3pl+Apos+Abl	1
1453	Noun+Prop+A3sg+Pnon+Nom+Noun+Agt+A3sg+P3sg+Abl	1
1454	Noun+Prop+A3sg+Pnon+Nom+Noun+Agt+A3sg+P3sg+Apos+Dat	1
1455	Noun+Prop+A3sg+Pnon+Nom+Noun+Agt+A3sg+P3sg+Ins	1
1456	Noun+Prop+A3sg+Pnon+Nom+Noun+Agt+A3sg+P3sg+Nom+Verb+Past+A1sg	1
1457	Noun+Prop+A3sg+Pnon+Nom+Noun+Agt+A3sg+P3sg+Nom+Verb+Pres+Cop+A3sg	1
1458	Noun+Prop+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Apos+Loc+Adj+Rel	1
1459	Noun+Prop+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Adj+With+Noun+A3sg+P3sg+Loc	1
1460	Noun+Prop+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Adj+With+Verb+Past+A3sg	1
1461	Noun+Prop+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Adj+With+Verb+Pres+Cop+A3sg	1
1462	Noun+Prop+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom	1
1463	Noun+Prop+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Dim+A3sg+P1sg+Nom	1
1464	Noun+Prop+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3pl+P3sg+Acc	1
1465	Noun+Prop+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3pl+P3sg+Gen	1
1466	Noun+Prop+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3pl+Pnon+Abl	1
1467	Noun+Prop+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3pl+Pnon+Gen	1
1468	Noun+Prop+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P1pl+Abl	1
1469	Noun+Prop+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P1sg+Nom	1
1470	Noun+Prop+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Apos+Gen	1
1471	Noun+Prop+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Ins	1
1472	Noun+Prop+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Nom+Adj+With	1
1473	Noun+Prop+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Nom+Verb+Past+A1pl	1
1474	Noun+Prop+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Nom+Verb+Past+A3sg	1
1475	Noun+Prop+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Verb+Become+Pos+Adj+PresPart	1
1476	Noun+Prop+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Verb+Become+Pos+Noun+PastPart+A3sg+P3sg+Acc	1
1477	Noun+Prop+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Verb+Become+Pos+Prog1+A3sg	1
1478	Noun+Prop+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Verb+Become+Verb+Caus+Verb+Pass+Pos+Noun+Inf2+A3sg+P3sg+Nom	1
1479	Noun+Prop+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Verb+Become+Verb+Caus+Verb+Pass+Pos+Noun+PastPart+A3sg+P3sg+Acc	1
1480	Noun+Prop+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Verb+Cond+A1sg	1
1481	Noun+Prop+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Verb+Cond+A2sg	1
1482	Noun+Prop+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Verb+Narr+A3pl	1
1483	Noun+Prop+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Verb+Past+A3pl	1
1484	Noun+Prop+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Verb+Pres+A2pl+Cop+A3sg	1
1485	Noun+Prop+A3sg+Pnon+Nom+Verb+Become+Verb+Caus+Pos+Noun+Agt+A3sg+P3sg+Nom	1
1486	Verb+Neg+Noun+Agt+A3pl+P3sg+Nom	1
1487	Verb+Neg+Noun+Agt+A3sg+Pnon+Acc	1
1488	Verb+Neg+Noun+Agt+A3sg+Pnon+Dat	1
1489	Verb+Neg+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Nom	1
1490	Verb+Neg+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Nom	1
1491	Verb+Neg+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3pl+Pnon+Nom+Verb+Cond+A3sg	1
1492	Verb+Neg+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Nom	1
1493	Verb+Neg+Noun+PastPart+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom	1
1494	Verb+Pos+Noun+Agt+A3pl+P1sg+Abl+Verb+Pres+Cop+A3sg	1
1495	Verb+Pos+Noun+Agt+A3pl+P2pl+Abl+Verb+Pres+A1sg	1
1496	Verb+Pos+Noun+Agt+A3pl+P2pl+Loc	1
1497	Verb+Pos+Noun+Agt+A3pl+P2sg+Ins	1
1498	Verb+Pos+Noun+Agt+A3pl+P3sg+Abl+Verb+Pres+A2pl	1
1499	Verb+Pos+Noun+Agt+A3pl+P3sg+Gen+Pron+Rel+A3sg+Pnon+Abl	1
1500	Verb+Pos+Noun+Agt+A3pl+P3sg+Loc+Verb+Pres+A1sg	1
1501	Verb+Pos+Noun+Agt+A3pl+P3sg+Nom+Verb+Adv+While	1
1502	Verb+Pos+Noun+Agt+A3pl+P3sg+Nom+Verb+Cond+A1pl	1
1503	Verb+Pos+Noun+Agt+A3pl+P3sg+Nom+Verb+Narr+A3sg	1
1504	Verb+Pos+Noun+Agt+A3pl+P3sg+Nom+Verb+Past+A1pl	1
1505	Verb+Pos+Noun+Agt+A3pl+Pnon+Abl+Verb+Past+A1sg	1
1506	Verb+Pos+Noun+Agt+A3pl+Pnon+Abl+Verb+Pres+A2sg	1
1507	Verb+Pos+Noun+Agt+A3pl+Pnon+Apos+Acc	1
1508	Verb+Pos+Noun+Agt+A3pl+Pnon+Apos+Loc+Adj+Rel	1
1509	Verb+Pos+Noun+Agt+A3pl+Pnon+Gen+Pron+Rel+A3sg+Pnon+Abl	1
1510	Verb+Pos+Noun+Agt+A3pl+Pnon+Gen+Pron+Rel+A3sg+Pnon+Ins	1
1511	Verb+Pos+Noun+Agt+A3pl+Pnon+Gen+Pron+Rel+A3sg+Pnon+Nom	1
1512	Verb+Pos+Noun+Agt+A3pl+Pnon+Gen+Verb+Past+A3sg	1
1513	Verb+Pos+Noun+Agt+A3pl+Pnon+Gen+Verb+Pres+Cop+A3sg	1
1514	Verb+Pos+Noun+Agt+A3pl+Pnon+Nom+Verb+Narr+A3sg	1
1515	Verb+Pos+Noun+Agt+A3sg+P1pl+Loc+Adj+Rel	1
1516	Verb+Pos+Noun+Agt+A3sg+P1pl+Nom+Verb+Cond+A2pl	1
1517	Verb+Pos+Noun+Agt+A3sg+P1pl+Nom+Verb+Cond+A3sg	1
1518	Verb+Pos+Noun+Agt+A3sg+P1pl+Nom+Verb+Narr+A3sg	1
1519	Verb+Pos+Noun+Agt+A3sg+P1pl+Nom+Verb+Pres+A2pl	1
1520	Verb+Pos+Noun+Agt+A3sg+P1sg+Loc+Adj+Rel	1
1521	Verb+Pos+Noun+Agt+A3sg+P1sg+Nom+Verb+Past+A2sg	1
1522	Verb+Pos+Noun+Agt+A3sg+P1sg+Nom+Verb+Pres+A2pl	1
1523	Verb+Pos+Noun+Agt+A3sg+P2sg+Loc+Verb+Pres+A1pl	1
1524	Verb+Pos+Noun+Agt+A3sg+P2sg+Nom+Verb+Past+A1sg	1
1525	Verb+Pos+Noun+Agt+A3sg+P2sg+Nom+Verb+Pres+Cop+A3sg	1
1526	Verb+Pos+Noun+Agt+A3sg+P3pl+Apos+Dat	1
1527	Verb+Pos+Noun+Agt+A3sg+P3pl+Apos+Ins	1
1528	Verb+Pos+Noun+Agt+A3sg+P3sg+Apos+Ins	1
1529	Verb+Pos+Noun+Agt+A3sg+P3sg+Apos+Loc	1
1530	Verb+Pos+Noun+Agt+A3sg+P3sg+Loc+Adj+Rel+Dat	1
1531	Verb+Pos+Noun+Agt+A3sg+P3sg+Nom+Verb+Cond+A1pl	1
1532	Verb+Pos+Noun+Agt+A3sg+P3sg+Nom+Verb+Cond+A2sg	1
1533	Verb+Pos+Noun+Agt+A3sg+P3sg+Nom+Verb+Narr+A2pl	1
1534	Verb+Pos+Noun+Agt+A3sg+P3sg+Nom+Verb+Past+A2sg	1
1535	Verb+Pos+Noun+Agt+A3sg+Pnon+Apos+Loc+Verb+Pres+Cop+A3sg	1
1536	Verb+Pos+Noun+Agt+A3sg+Pnon+Gen+Verb+Cond+A3sg	1
1537	Verb+Pos+Noun+Agt+A3sg+Pnon+Loc+Verb+Cond+A3sg	1
1538	Verb+Pos+Noun+Agt+A3sg+Pnon+Loc+Verb+Past+A3sg	1
1539	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Adj+With+Noun+A3pl+P3sg+Dat	1
1540	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Adj+With+Noun+A3pl+P3sg+Nom	1
1541	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Adj+With+Noun+A3pl+Pnon+Ins	1
1542	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Adj+With+Noun+A3pl+Pnon+Nom	1
1543	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Adj+With+Noun+A3sg+P1sg+Abl	1
1544	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Adj+With+Noun+A3sg+P2sg+Loc	1
1545	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Adj+With+Noun+A3sg+Pnon+Dat	1
1546	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Adj+With+Verb+Past+A3sg	1
1547	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Adj+Without+Noun+A3sg+P3sg+Dat	1
1548	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Adj+Without+Noun+A3sg+Pnon+Gen	1
1549	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Adj+Without+Noun+Ness+A3sg+Pnon+Nom	1
1550	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Noun+Agt+A3pl+Pnon+Gen	1
1551	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Noun+Agt+A3sg+P2pl+Acc	1
1552	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Noun+Agt+A3sg+P3sg+Gen	1
1553	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Verb+Pres+Cop+A3sg	1
1554	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Noun+Dim+A3sg+P3sg+Acc	1
1555	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3pl+P3sg+Abl	1
1556	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3pl+P3sg+Ins	1
1557	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3pl+P3sg+Loc	1
1558	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3pl+Pnon+Apos+Abl	1
1559	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P2pl+Acc	1
1560	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P2pl+Dat	1
1561	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3pl+Apos+Acc	1
1562	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Apos+Acc	1
1563	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Apos+Ins	1
1564	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Abl+Verb+Cond+A3sg	1
1565	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Loc+Verb+Past+A3sg	1
1566	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Nom+Adj+With	1
1567	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Nom+Verb+Past+A3sg	1
1568	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Verb+Acquire+Pos+Imp+A2pl	1
1569	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Verb+Become+Neg+Noun+FutPart+A3sg+P3sg+Acc	1
1570	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Verb+Become+Neg+Noun+Inf2+A3sg+P3sg+Gen	1
1571	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Verb+Become+Pos+Adj+PresPart+Noun+A3sg+Pnon+Dat	1
1572	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Verb+Become+Pos+Aor+A3sg+Adv+While	1
1573	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Verb+Become+Pos+Aor+Cond+A3sg	1
1574	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Verb+Become+Pos+Fut+A3sg+Cop+A3sg	1
1575	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Verb+Become+Pos+Noun+FutPart+A3sg+P3sg+Dat	1
1576	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Verb+Become+Pos+Noun+FutPart+A3sg+P3sg+Gen	1
1577	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Verb+Become+Pos+Noun+Inf1+A3sg+Pnon+Nom	1
1578	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Verb+Become+Pos+Noun+Inf2+A3pl+P3sg+Acc	1
1579	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Verb+Become+Pos+Noun+Inf2+A3pl+P3sg+Gen	1
1580	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Verb+Become+Pos+Noun+Inf2+A3sg+P3sg+Gen	1
1581	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Verb+Become+Pos+Noun+Inf2+A3sg+P3sg+Ins	1
1582	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Verb+Become+Pos+Noun+Inf2+A3sg+Pnon+Nom	1
1583	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Verb+Become+Pos+Noun+PastPart+A3sg+P3sg+Gen	1
1584	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Verb+Become+Verb+Caus+Neg+Aor+A3sg	1
1585	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Verb+Become+Verb+Caus+Pos+Adj+FutPart+P1pl	1
1586	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Verb+Become+Verb+Caus+Pos+Aor+A3sg+Adv+While	1
1587	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Verb+Become+Verb+Caus+Pos+Fut+A1pl	1
1588	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Verb+Become+Verb+Caus+Pos+Fut+A3pl	1
1589	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Verb+Become+Verb+Caus+Pos+Narr+A3sg+Cop+A3sg	1
1590	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Verb+Become+Verb+Caus+Pos+Narr+Past+A3sg	1
1591	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Verb+Become+Verb+Caus+Pos+Noun+Inf1+A3sg+Pnon+Abl	1
1592	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Verb+Become+Verb+Caus+Verb+Pass+Pos+Adj+PresPart	1
1593	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Verb+Become+Verb+Caus+Verb+Pass+Pos+Narr+A3sg	1
1594	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Verb+Become+Verb+Caus+Verb+Pass+Pos+Noun+Inf2+A3sg+P3sg+Acc	1
1595	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Verb+Become+Verb+Caus+Verb+Pass+Pos+Noun+Inf2+A3sg+P3sg+Gen	1
1596	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Verb+Become+Verb+Caus+Verb+Pass+Pos+Noun+Inf2+A3sg+P3sg+Nom+Verb+Pres+Cop+A3sg	1
1597	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Verb+Become+Verb+Caus+Verb+Pass+Pos+Noun+Inf2+A3sg+Pnon+Dat	1
1598	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Verb+Become+Verb+Caus+Verb+Pass+Pos+Noun+Inf2+A3sg+Pnon+Nom+Verb+Pres+Cop+A3sg	1
1599	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Verb+Become+Verb+Caus+Verb+Pass+Pos+Past+A3sg	1
1600	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Verb+Become+Verb+Caus+Verb+Pass+Pos+Prog1+A3sg	1
1601	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Verb+Become+Verb+Caus+Verb+Pass+Verb+Able+Pos+Noun+Inf2+A3sg+P3sg+Loc	1
1602	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Verb+Cond+A1pl	1
1603	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Verb+Narr+A1pl	1
1604	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Verb+Narr+A2sg	1
1605	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Verb+Narr+A3pl	1
1606	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Verb+Pres+A2pl+Cop+A3sg	1
1607	Verb+Pos+Noun+FeelLike+A3sg+Pnon+Nom+Noun+Agt+A3sg+P2sg+Equ	1
1608	Verb+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3pl+P1pl+Dat	1
1609	Verb+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3pl+P1pl+Loc+Adj+Rel	1
1610	Verb+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3pl+P2pl+Nom	1
1611	Verb+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3pl+P3sg+Ins	1
1612	Verb+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3pl+Pnon+Nom+Verb+Past+A3sg	1
1613	Verb+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3pl+Pnon+Nom+Verb+Pres+Cop+A3sg	1
1614	Verb+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3sg+P1pl+Gen	1
1615	Verb+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3sg+P1sg+Gen	1
1616	Verb+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3sg+P1sg+Ins	1
1617	Verb+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3sg+P2sg+Loc	1
1618	Verb+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3sg+P3sg+Loc	1
1619	Verb+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3sg+P3sg+Nom+Verb+Cond+A3sg	1
1620	Verb+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3sg+P3sg+Nom+Verb+Narr+A3sg	1
1621	Verb+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Apos+Abl	1
1622	Verb+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Loc+Verb+Adv+While	1
1623	Verb+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Adj+With	1
1624	Verb+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3pl+Pnon+Nom	1
1625	Verb+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P1pl+Acc	1
1626	Verb+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P1pl+Nom	1
1627	Verb+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P1sg+Acc	1
1628	Verb+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P1sg+Nom	1
1629	Verb+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Apos+Gen	1
1630	Verb+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Dat+Verb+Cond+A3sg	1
1631	Verb+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Nom+Verb+Pres+Cop+A3sg	1
